cID,countryname,continent,year,l_yield,temp
102,"Sierra Leone","AF",1983,-.2476689,6.272582
102,"Sierra Leone","AF",1984,-.0708098,6.244497
102,"Sierra Leone","AF",1985,-.323404,6.227163
102,"Sierra Leone","AF",1986,-.1748399,5.94858
102,"Sierra Leone","AF",1987,-.2888247,6.209426
102,"Sierra Leone","AF",1988,-.3960856,5.949898
102,"Sierra Leone","AF",1989,-.374039,5.956277
102,"Sierra Leone","AF",1990,-.4111854,5.964238
102,"Sierra Leone","AF",1991,-.4002319,6.152725
102,"Sierra Leone","AF",1992,-.3521559,6.045348
102,"Sierra Leone","AF",1993,-.4646105,6.21617
102,"Sierra Leone","AF",1994,-.4702282,5.712632
102,"Sierra Leone","AF",1995,-.4564121,5.819821
102,"Sierra Leone","AF",1996,-.4659848,6.267948
102,"Sierra Leone","AF",1997,-.4673103,6.080862
102,"Sierra Leone","AF",1998,-.5744835,6.312944
102,"Sierra Leone","AF",1999,-.5689795,5.836526
102,"Sierra Leone","AF",2000,-.5936778,6.101861
102,"Sierra Leone","AF",2001,-.7162448,6.240758
102,"Sierra Leone","AF",2002,-.7118281,6.114099
102,"Sierra Leone","AF",2003,-.7320674,6.12203
102,"Sierra Leone","AF",2004,-.7622443,6.465173
102,"Sierra Leone","AF",2005,-.7509553,6.372609
102,"Sierra Leone","AF",2006,-.7280636,6.107511
102,"Sierra Leone","AF",2007,-.7586977,6.055872
102,"Sierra Leone","AF",2008,-.7970328,6.333432
103,"Somalia","AF",1961,-.8190168,7.45774
103,"Somalia","AF",1962,-.8860053,7.615089
103,"Somalia","AF",1963,-.9299026,7.187358
103,"Somalia","AF",1964,-.9504591,7.127975
103,"Somalia","AF",1965,-.9649859,7.286379
103,"Somalia","AF",1966,-.9407637,7.080144
103,"Somalia","AF",1967,-1.011579,7.44737
103,"Somalia","AF",1968,-.9878849,6.965857
103,"Somalia","AF",1969,-1.013985,7.573725
103,"Somalia","AF",1970,-.9601353,7.714978
103,"Somalia","AF",1971,-1.016161,7.574815
103,"Somalia","AF",1972,-1.025492,7.816718
103,"Somalia","AF",1973,-1.028367,7.712296
103,"Somalia","AF",1974,-1.134075,7.698327
103,"Somalia","AF",1975,-1.125326,7.535652
103,"Somalia","AF",1976,-1.26485,7.834906
103,"Somalia","AF",1977,-1.208635,7.366497
103,"Somalia","AF",1978,-1.204753,7.533203
103,"Somalia","AF",1979,-1.235843,7.209932
103,"Somalia","AF",1980,-1.208755,7.692628
103,"Somalia","AF",1981,-1.103168,7.328337
103,"Somalia","AF",1982,-1.108631,7.27671
103,"Somalia","AF",1983,-.9065181,7.752698
103,"Somalia","AF",1984,-.9402933,7.474048
103,"Somalia","AF",1985,-.8413268,7.587436
103,"Somalia","AF",1986,-.6482877,7.647906
103,"Somalia","AF",1987,-.9043652,7.906617
103,"Somalia","AF",1988,-.9551905,7.76409
103,"Somalia","AF",1989,-.8206037,7.181394
103,"Somalia","AF",1990,-.8267713,6.868746
103,"Somalia","AF",1991,-1.188462,7.331234
103,"Somalia","AF",1992,-1.227673,7.650489
103,"Somalia","AF",1993,-1.429818,7.155629
103,"Somalia","AF",1994,-1.510376,7.127151
103,"Somalia","AF",1995,-1.338683,7.173196
103,"Somalia","AF",1996,-1.379925,7.521713
103,"Somalia","AF",1997,-1.389425,6.983087
103,"Somalia","AF",1998,-1.550317,6.765743
103,"Somalia","AF",1999,-1.223126,7.095476
103,"Somalia","AF",2000,-.9784897,7.207771
103,"Somalia","AF",2001,-.9222599,7.120525
103,"Somalia","AF",2002,-.9693736,7.067632
103,"Somalia","AF",2003,-1.11791,7.501822
103,"Somalia","AF",2004,-1.460996,7.471047
103,"Somalia","AF",2005,-1.477262,7.808783
103,"Somalia","AF",2006,-1.712596,7.522143
103,"Somalia","AF",2007,-1.623227,7.732964
103,"Somalia","AF",2008,-1.661562,7.460757
104,"South Africa","AF",1961,-.00995,-1.371202
104,"South Africa","AF",1962,-.0304421,-1.054335
104,"South Africa","AF",1963,-.0486722,-1.354426
104,"South Africa","AF",1964,-.2720853,-1.32766
104,"South Africa","AF",1965,-.28892,-1.182005
104,"South Africa","AF",1966,-.1714431,-1.200705
104,"South Africa","AF",1967,.2949933,-1.467505
104,"South Africa","AF",1968,-.2307028,-1.572034
104,"South Africa","AF",1969,-.2311595,-1.157758
104,"South Africa","AF",1970,-.0772756,-1.096715
104,"South Africa","AF",1971,.0837871,-1.356011
104,"South Africa","AF",1972,.1455061,-1.265825
104,"South Africa","AF",1973,-.2842137,-1.464421
104,"South Africa","AF",1974,.2531256,-1.516972
104,"South Africa","AF",1975,.1084726,-1.645107
104,"South Africa","AF",1976,-.0397653,-1.65212
104,"South Africa","AF",1977,.1993548,-1.377811
104,"South Africa","AF",1978,.2296394,-1.413346
104,"South Africa","AF",1979,.1014101,-1.28106
104,"South Africa","AF",1980,.2638481,-1.495331
104,"South Africa","AF",1981,.5166588,-1.774873
104,"South Africa","AF",1982,.0279909,-1.158998
104,"South Africa","AF",1983,-.5064536,-.902486
104,"South Africa","AF",1984,-.4194526,-.9353033
104,"South Africa","AF",1985,-.0946766,-.8118389
104,"South Africa","AF",1986,-.101767,-.9267365
104,"South Africa","AF",1987,-.0509288,-1.149541
104,"South Africa","AF",1988,-.0835074,-1.493786
104,"South Africa","AF",1989,.2374723,-1.571131
104,"South Africa","AF",1990,.0346226,-1.584787
104,"South Africa","AF",1991,.0759734,-1.433134
104,"South Africa","AF",1992,-.6203887,-.8649109
104,"South Africa","AF",1993,.1332937,-1.039788
104,"South Africa","AF",1994,.3302159,-2.002267
104,"South Africa","AF",1995,-.2835363,-1.616255
104,"South Africa","AF",1996,.2213607,-1.836419
104,"South Africa","AF",1997,.1673795,-1.85488
104,"South Africa","AF",1998,.0989474,-1.59729
104,"South Africa","AF",1999,.1050384,-1.073916
104,"South Africa","AF",2000,.3457524,-2.00238
104,"South Africa","AF",2001,.1699738,-1.69375
104,"South Africa","AF",2002,.3114807,-1.679051
104,"South Africa","AF",2003,.1869475,-1.224712
104,"South Africa","AF",2004,.2574891,-1.560886
104,"South Africa","AF",2005,.436363,-1.531974
104,"South Africa","AF",2006,.371058,-2.364565
104,"South Africa","AF",2007,.2768758,-1.719627
104,"South Africa","AF",2008,.6132837,-1.741401
105,"Spain","EU",1961,-.0252607,-4.230153
105,"Spain","EU",1962,.0826208,-4.819801
105,"Spain","EU",1963,.095551,-5.222551
105,"Spain","EU",1964,-.0176994,-4.508676
105,"Spain","EU",1965,.0276665,-4.872638
105,"Spain","EU",1966,.1016825,-4.917521
105,"Spain","EU",1967,.1417984,-4.976247
105,"Spain","EU",1968,.2137537,-4.757809
105,"Spain","EU",1969,.1719653,-5.553117
105,"Spain","EU",1970,.0736081,-5.007864
105,"Spain","EU",1971,.2896268,-5.299777
105,"Spain","EU",1972,.1562397,-5.655175
105,"Spain","EU",1973,.1751879,-5.291271
105,"Spain","EU",1974,.1926345,-5.09429
105,"Spain","EU",1975,.3035482,-5.132324
105,"Spain","EU",1976,.1986981,-4.965562
105,"Spain","EU",1977,.2935745,-5.151294
105,"Spain","EU",1978,.3773349,-4.817747
105,"Spain","EU",1979,.2713849,-4.903402
105,"Spain","EU",1980,.4703158,-5.014223
105,"Spain","EU",1981,-.0173292,-4.426706
105,"Spain","EU",1982,.0890513,-4.414831
105,"Spain","EU",1983,.1499399,-4.671844
105,"Spain","EU",1984,.5196791,-5.13406
105,"Spain","EU",1985,.4664882,-4.389863
105,"Spain","EU",1986,.1970831,-4.767478
105,"Spain","EU",1987,.4271172,-4.569457
105,"Spain","EU",1988,.5073324,-4.692002
105,"Spain","EU",1989,.3253486,-3.871756
105,"Spain","EU",1990,.3152322,-4.319278
105,"Spain","EU",1991,.3023142,-4.665901
105,"Spain","EU",1992,.1086171,-4.731152
105,"Spain","EU",1993,.364113,-5.311914
105,"Spain","EU",1994,.2350759,-4.426384
105,"Spain","EU",1995,-.0860642,-3.952379
105,"Spain","EU",1996,.5043979,-4.508828
105,"Spain","EU",1997,.3637759,-3.99608
105,"Spain","EU",1998,.5438751,-4.83659
105,"Spain","EU",1999,.3151429,-4.742349
105,"Spain","EU",2000,.6146809,-4.644864
105,"Spain","EU",2001,.3182983,-4.603225
105,"Spain","EU",2002,.4644605,-4.767543
105,"Spain","EU",2003,.4375302,-4.426221
105,"Spain","EU",2004,.5602831,-4.857028
105,"Spain","EU",2005,.0132644,-4.977434
105,"Spain","EU",2006,.3376689,-4.27989
105,"Spain","EU",2007,.6245592,-5.167786
105,"Spain","EU",2008,.4880148,-5.087884
106,"Sri Lanka (Ceylon)","AS",1961,.4639356,.4964805
106,"Sri Lanka (Ceylon)","AS",1962,.4622337,.7366734
106,"Sri Lanka (Ceylon)","AS",1963,.4452018,.7446247
106,"Sri Lanka (Ceylon)","AS",1964,.46882,.9334331
106,"Sri Lanka (Ceylon)","AS",1965,.3236493,.8881627
106,"Sri Lanka (Ceylon)","AS",1966,.368048,.8265948
106,"Sri Lanka (Ceylon)","AS",1967,.4616326,.8125446
106,"Sri Lanka (Ceylon)","AS",1968,.5888491,.834332
106,"Sri Lanka (Ceylon)","AS",1969,.6150948,.8072152
106,"Sri Lanka (Ceylon)","AS",1970,.5189845,.7353774
106,"Sri Lanka (Ceylon)","AS",1971,.3418133,.7700146
106,"Sri Lanka (Ceylon)","AS",1972,.3557303,.9174163
106,"Sri Lanka (Ceylon)","AS",1973,.31998,.853013
106,"Sri Lanka (Ceylon)","AS",1974,.2584962,.7383358
106,"Sri Lanka (Ceylon)","AS",1975,.1845487,.6975759
106,"Sri Lanka (Ceylon)","AS",1976,.2243552,1.015839
106,"Sri Lanka (Ceylon)","AS",1977,.3430792,.6847129
106,"Sri Lanka (Ceylon)","AS",1978,.3631175,.8852693
106,"Sri Lanka (Ceylon)","AS",1979,.4746539,.8492067
106,"Sri Lanka (Ceylon)","AS",1980,.4788283,.962819
106,"Sri Lanka (Ceylon)","AS",1981,.4660369,.7354278
106,"Sri Lanka (Ceylon)","AS",1982,.534844,.6782101
106,"Sri Lanka (Ceylon)","AS",1983,.6544036,.8127888
106,"Sri Lanka (Ceylon)","AS",1984,.4680839,.5802149
106,"Sri Lanka (Ceylon)","AS",1985,.5358552,.7564957
106,"Sri Lanka (Ceylon)","AS",1986,.5303169,.7838463
106,"Sri Lanka (Ceylon)","AS",1987,.5590628,.7621431
106,"Sri Lanka (Ceylon)","AS",1988,.4733268,.7215233
106,"Sri Lanka (Ceylon)","AS",1989,.4705317,.668136
106,"Sri Lanka (Ceylon)","AS",1990,.4920377,.5059133
106,"Sri Lanka (Ceylon)","AS",1991,.4633183,.72244
106,"Sri Lanka (Ceylon)","AS",1992,.522076,.5697395
106,"Sri Lanka (Ceylon)","AS",1993,.4699847,.6052711
106,"Sri Lanka (Ceylon)","AS",1994,.4458561,.409566
106,"Sri Lanka (Ceylon)","AS",1995,.4815194,.5075714
106,"Sri Lanka (Ceylon)","AS",1996,.409677,.6384812
106,"Sri Lanka (Ceylon)","AS",1997,.4910051,.5891625
106,"Sri Lanka (Ceylon)","AS",1998,.5435814,.6403447
106,"Sri Lanka (Ceylon)","AS",1999,.4792908,.3502592
106,"Sri Lanka (Ceylon)","AS",2000,.536431,.4707941
106,"Sri Lanka (Ceylon)","AS",2001,.5163283,.4175408
106,"Sri Lanka (Ceylon)","AS",2002,.5176259,.3262649
106,"Sri Lanka (Ceylon)","AS",2003,.4448067,.3670882
106,"Sri Lanka (Ceylon)","AS",2004,.5065569,.3299302
106,"Sri Lanka (Ceylon)","AS",2005,.4837005,.2857747
106,"Sri Lanka (Ceylon)","AS",2006,.5132708,.329192
106,"Sri Lanka (Ceylon)","AS",2007,.5928304,.2904643
106,"Sri Lanka (Ceylon)","AS",2008,.5117536,.2056392
107,"Sudan","AF",1961,-.1954611,8.887381
107,"Sudan","AF",1962,-.372464,9.372374
107,"Sudan","AF",1963,-.2997971,9.563257
107,"Sudan","AF",1964,-.4257985,9.131508
107,"Sudan","AF",1965,-.5545707,9.570105
107,"Sudan","AF",1966,-.6838867,9.476478
107,"Sudan","AF",1967,-.3470923,9.161895
107,"Sudan","AF",1968,-.6395535,9.355233
107,"Sudan","AF",1969,-.4913362,9.950791
107,"Sudan","AF",1970,-.5755981,9.543727
107,"Sudan","AF",1971,-.5993312,9.489089
107,"Sudan","AF",1972,-.8237002,9.944266
107,"Sudan","AF",1973,-.7957011,10.10229
107,"Sudan","AF",1974,-.7732044,9.508494
107,"Sudan","AF",1975,-.7439687,9.568809
107,"Sudan","AF",1976,-.6226482,10.327
107,"Sudan","AF",1977,-.7940344,9.537756
107,"Sudan","AF",1978,-.7247321,9.891977
107,"Sudan","AF",1979,-.9835037,10.14929
107,"Sudan","AF",1980,-.9006917,10.31955
107,"Sudan","AF",1981,-.7436695,9.887611
107,"Sudan","AF",1982,-1.212198,9.946761
107,"Sudan","AF",1983,-1.170858,9.831948
107,"Sudan","AF",1984,-1.736767,10.40457
107,"Sudan","AF",1985,-1.129857,10.07595
107,"Sudan","AF",1986,-1.135522,9.957563
107,"Sudan","AF",1987,-1.54733,10.06001
107,"Sudan","AF",1988,-1.062126,9.375881
107,"Sudan","AF",1989,-1.627691,8.751161
107,"Sudan","AF",1990,-1.38076,9.783463
107,"Sudan","AF",1991,-.9942957,9.792033
107,"Sudan","AF",1992,-.9908134,9.238132
107,"Sudan","AF",1993,-1.323595,9.634971
107,"Sudan","AF",1994,-1.29639,9.207475
107,"Sudan","AF",1995,-1.490611,9.785954
107,"Sudan","AF",1996,-1.191156,9.841473
107,"Sudan","AF",1997,-1.497245,9.918913
107,"Sudan","AF",1998,-1.20107,9.733994
107,"Sudan","AF",1999,-1.526459,9.733508
107,"Sudan","AF",2000,-1.35197,9.729911
107,"Sudan","AF",2001,-1.182989,9.763749
107,"Sudan","AF",2002,-1.426905,10.10992
107,"Sudan","AF",2003,-1.184321,10.15434
107,"Sudan","AF",2004,-1.184009,10.36462
107,"Sudan","AF",2005,-1.445392,10.409
107,"Sudan","AF",2006,-1.212007,10.08386
107,"Sudan","AF",2007,-1.063372,9.943855
107,"Sudan","AF",2008,-1.353393,10.03258
108,"Surinam","SA",1961,.9119841,8.648756
108,"Surinam","SA",1962,.9004523,8.848598
108,"Surinam","SA",1963,.8260941,8.817801
108,"Surinam","SA",1964,.8793839,8.982866
108,"Surinam","SA",1965,.9007072,8.938145
108,"Surinam","SA",1966,1.021522,8.820369
108,"Surinam","SA",1967,1.010093,8.725471
108,"Surinam","SA",1968,.9473711,8.698266
108,"Surinam","SA",1969,.9754511,9.291675
108,"Surinam","SA",1970,1.061926,8.86132
108,"Surinam","SA",1971,.9008614,8.924623
108,"Surinam","SA",1972,.8684146,9.134418
108,"Surinam","SA",1973,1.000436,9.062238
108,"Surinam","SA",1974,.9205961,9.052144
108,"Surinam","SA",1975,.9249685,8.925141
108,"Surinam","SA",1976,.8996286,9.193556
108,"Surinam","SA",1977,1.044057,9.127039
108,"Surinam","SA",1978,.9995564,9.380337
108,"Surinam","SA",1979,1.011706,9.270565
108,"Surinam","SA",1980,.9382551,9.373343
108,"Surinam","SA",1981,.9065319,8.748362
108,"Surinam","SA",1982,.9431601,8.799518
108,"Surinam","SA",1983,.8287772,8.81994
108,"Surinam","SA",1984,.8942624,8.150397
108,"Surinam","SA",1985,.8343133,8.13857
108,"Surinam","SA",1986,.817514,8.461271
108,"Surinam","SA",1987,.7996624,9.040784
108,"Surinam","SA",1988,.7406889,8.681398
108,"Surinam","SA",1989,.7292473,8.410609
108,"Surinam","SA",1990,.7309355,8.285247
108,"Surinam","SA",1991,.7282719,8.506532
108,"Surinam","SA",1992,.7713745,8.779798
108,"Surinam","SA",1993,.670324,8.547929
108,"Surinam","SA",1994,.7561783,8.255183
108,"Surinam","SA",1995,.7584226,8.809112
108,"Surinam","SA",1996,.6167569,8.779564
108,"Surinam","SA",1997,.7272531,8.621037
108,"Surinam","SA",1998,.6432937,8.643644
108,"Surinam","SA",1999,.6320217,8.369708
108,"Surinam","SA",2000,.6909797,8.387919
108,"Surinam","SA",2001,.6116146,8.331891
108,"Surinam","SA",2002,.6587783,8.289824
108,"Surinam","SA",2003,.5628306,8.686296
108,"Surinam","SA",2004,.5052093,8.716756
108,"Surinam","SA",2005,.5206773,8.94894
108,"Surinam","SA",2006,.6449255,8.761102
108,"Surinam","SA",2007,.6997154,8.37413
108,"Surinam","SA",2008,.6462169,8.566389
109,"Swaziland","AF",1961,-.8611677,2.197372
109,"Swaziland","AF",1962,-.8845643,2.627991
109,"Swaziland","AF",1963,-.7832699,2.005199
109,"Swaziland","AF",1964,-.920714,2.111566
109,"Swaziland","AF",1965,-.9241896,2.143671
109,"Swaziland","AF",1966,-.9726712,2.085969
109,"Swaziland","AF",1967,-.6289178,2.037545
109,"Swaziland","AF",1968,-.830892,1.984349
109,"Swaziland","AF",1969,-.7502803,2.482907
109,"Swaziland","AF",1970,-.6821764,2.683753
109,"Swaziland","AF",1971,.1613981,2.260672
109,"Swaziland","AF",1972,.2408793,2.062083
109,"Swaziland","AF",1973,-.1427485,2.031537
109,"Swaziland","AF",1974,.0651693,2.387393
109,"Swaziland","AF",1975,-.0269248,2.006809
109,"Swaziland","AF",1976,.0146422,2.33353
109,"Swaziland","AF",1977,-.0818795,2.640964
109,"Swaziland","AF",1978,.1900624,2.615437
109,"Swaziland","AF",1979,-.4080704,2.601957
109,"Swaziland","AF",1980,-.1148369,2.280227
109,"Swaziland","AF",1981,.0527111,2.045744
109,"Swaziland","AF",1982,-.5823411,2.545602
109,"Swaziland","AF",1983,-.7940665,2.893397
109,"Swaziland","AF",1984,.0893593,2.215888
109,"Swaziland","AF",1985,.166139,2.871812
109,"Swaziland","AF",1986,-.1684303,2.617922
109,"Swaziland","AF",1987,-.284938,2.535092
109,"Swaziland","AF",1988,-.3242291,2.558372
109,"Swaziland","AF",1989,-.535703,2.349151
109,"Swaziland","AF",1990,-.349856,2.054139
109,"Swaziland","AF",1991,-.561174,2.300857
109,"Swaziland","AF",1992,-.1122796,3.138248
109,"Swaziland","AF",1993,-.3141111,2.649052
109,"Swaziland","AF",1994,-.3785262,1.72845
109,"Swaziland","AF",1995,.1398837,2.279762
109,"Swaziland","AF",1996,-.1284418,2.293255
109,"Swaziland","AF",1997,-.0092505,2.242595
109,"Swaziland","AF",1998,-.0396043,2.638985
109,"Swaziland","AF",1999,-.1913969,2.826059
109,"Swaziland","AF",2000,-.1795324,2.123054
109,"Swaziland","AF",2001,-.3678971,2.593992
109,"Swaziland","AF",2002,-.7140397,2.699432
109,"Swaziland","AF",2003,-.7236035,3.07307
109,"Swaziland","AF",2004,-.5482441,2.252715
109,"Swaziland","AF",2005,-.4889038,2.318375
109,"Swaziland","AF",2006,-.4264732,1.625552
109,"Swaziland","AF",2007,-1.327657,2.244705
109,"Swaziland","AF",2008,-1.365992,1.879223
110,"Sweden","EU",1961,.9296677,-12.71647
110,"Sweden","EU",1962,.8092967,-13.63695
110,"Sweden","EU",1963,.7669358,-13.67058
110,"Sweden","EU",1964,.9928902,-12.97523
110,"Sweden","EU",1965,.9533004,-13.5023
110,"Sweden","EU",1966,.7519291,-13.80881
110,"Sweden","EU",1967,.9306859,-12.67566
110,"Sweden","EU",1968,.98556,-13.0956
110,"Sweden","EU",1969,.7136699,-13.47363
110,"Sweden","EU",1970,.927169,-13.90534
110,"Sweden","EU",1971,.9425294,-12.78151
110,"Sweden","EU",1972,.8936412,-12.78114
110,"Sweden","EU",1973,.8345088,-13.19659
110,"Sweden","EU",1974,1.057155,-12.64095
110,"Sweden","EU",1975,.840618,-12.30982
110,"Sweden","EU",1976,.8616676,-13.32781
110,"Sweden","EU",1977,.8551995,-13.61007
110,"Sweden","EU",1978,.9086683,-13.69814
110,"Sweden","EU",1979,.8598238,-14.17869
110,"Sweden","EU",1980,.8208264,-13.92496
110,"Sweden","EU",1981,.872849,-13.82015
110,"Sweden","EU",1982,.8884402,-13.26226
110,"Sweden","EU",1983,.8298186,-13.21445
110,"Sweden","EU",1984,1.002394,-13.06173
110,"Sweden","EU",1985,.7799824,-14.51258
110,"Sweden","EU",1986,.7977996,-13.85197
110,"Sweden","EU",1987,.8017843,-14.84528
110,"Sweden","EU",1988,.7060915,-13.45643
110,"Sweden","EU",1989,.8768761,-12.5589
110,"Sweden","EU",1990,1.007312,-12.77639
110,"Sweden","EU",1991,.8921818,-13.18672
110,"Sweden","EU",1992,.6493967,-12.77401
110,"Sweden","EU",1993,.9233872,-13.54148
110,"Sweden","EU",1994,.7392334,-13.4359
110,"Sweden","EU",1995,.8376767,-13.59569
110,"Sweden","EU",1996,.8961635,-13.99214
110,"Sweden","EU",1997,.8972227,-13.37132
110,"Sweden","EU",1998,.7967857,-14.15455
110,"Sweden","EU",1999,.7717626,-13.26534
110,"Sweden","EU",2000,.848395,-12.83779
110,"Sweden","EU",2001,.8076758,-13.66744
110,"Sweden","EU",2002,.8569051,-13.36165
110,"Sweden","EU",2003,.7788607,-13.62282
110,"Sweden","EU",2004,.823543,-13.54538
110,"Sweden","EU",2005,.8361881,-13.52927
110,"Sweden","EU",2006,.6837391,-13.17718
110,"Sweden","EU",2007,.8913133,-13.19999
110,"Sweden","EU",2008,.7866827,-12.95252
111,"Switzerland","EU",1961,.950741,-9.350077
111,"Switzerland","EU",1962,1.165654,-10.8552
111,"Switzerland","EU",1963,.9079637,-10.99938
111,"Switzerland","EU",1964,1.106547,-9.694139
111,"Switzerland","EU",1965,.9708881,-10.75556
111,"Switzerland","EU",1966,1.013957,-10.06112
111,"Switzerland","EU",1967,1.131554,-9.775031
111,"Switzerland","EU",1968,1.111933,-10.16894
111,"Switzerland","EU",1969,1.023646,-10.68431
111,"Switzerland","EU",1970,1.057656,-10.53896
111,"Switzerland","EU",1971,1.13422,-9.908625
111,"Switzerland","EU",1972,1.085296,-10.31269
111,"Switzerland","EU",1973,1.14297,-10.59236
111,"Switzerland","EU",1974,1.18584,-9.773964
111,"Switzerland","EU",1975,1.071875,-9.882271
111,"Switzerland","EU",1976,1.140668,-9.784714
111,"Switzerland","EU",1977,1.02599,-10.13807
111,"Switzerland","EU",1978,1.172326,-10.80582
111,"Switzerland","EU",1979,1.250463,-10.53364
111,"Switzerland","EU",1980,1.093311,-11.03529
111,"Switzerland","EU",1981,1.129771,-10.34219
111,"Switzerland","EU",1982,1.185262,-9.616949
111,"Switzerland","EU",1983,1.157698,-9.830598
111,"Switzerland","EU",1984,1.318622,-10.48909
111,"Switzerland","EU",1985,1.19457,-10.50188
111,"Switzerland","EU",1986,1.062272,-10.31857
111,"Switzerland","EU",1987,1.079391,-10.6455
111,"Switzerland","EU",1988,1.247898,-9.728225
111,"Switzerland","EU",1989,1.326574,-9.371077
111,"Switzerland","EU",1990,1.194216,-9.650084
111,"Switzerland","EU",1991,1.229141,-10.21003
111,"Switzerland","EU",1992,1.234096,-9.462792
111,"Switzerland","EU",1993,1.220262,-9.94159
111,"Switzerland","EU",1994,1.16861,-8.979174
111,"Switzerland","EU",1995,1.20264,-10.082
111,"Switzerland","EU",1996,1.236722,-10.66351
111,"Switzerland","EU",1997,1.22951,-9.712853
111,"Switzerland","EU",1998,1.232824,-10.289
111,"Switzerland","EU",1999,1.074927,-10.04192
111,"Switzerland","EU",2000,1.218265,-9.295905
111,"Switzerland","EU",2001,1.103463,-10.04765
111,"Switzerland","EU",2002,1.153511,-9.626267
111,"Switzerland","EU",2003,.8827922,-9.441941
111,"Switzerland","EU",2004,1.142689,-10.15271
111,"Switzerland","EU",2005,1.08098,-10.48814
111,"Switzerland","EU",2006,1.044374,-9.761048
111,"Switzerland","EU",2007,1.11186,-9.538877
111,"Switzerland","EU",2008,1.072683,-9.862988
112,"Syria","AS",1961,-.7419646,-1.568469
112,"Syria","AS",1962,-.1763085,-.2696265
112,"Syria","AS",1963,-.3672037,-.9508747
112,"Syria","AS",1964,-.4533569,-1.765418
112,"Syria","AS",1965,-.3083101,-1.359304
112,"Syria","AS",1966,-.6623103,-.5989556
112,"Syria","AS",1967,-.3899585,-2.157613
112,"Syria","AS",1968,-.5678315,-1.310676
112,"Syria","AS",1969,-.4200538,-1.346076
112,"Syria","AS",1970,-1.308493,-.9585141
112,"Syria","AS",1971,-.8504189,-1.301577
112,"Syria","AS",1972,-.0923474,-2.121991
112,"Syria","AS",1973,-1.516542,-1.740863
112,"Syria","AS",1974,-.3739577,-1.371314
112,"Syria","AS",1975,-.6146695,-1.469765
112,"Syria","AS",1976,-.3427525,-1.609196
112,"Syria","AS",1977,-.8350939,-1.435411
112,"Syria","AS",1978,-.4814169,-.9798296
112,"Syria","AS",1979,-.7703751,-.8404849
112,"Syria","AS",1980,-.0869939,-1.578839
112,"Syria","AS",1981,-.1840539,-1.214398
112,"Syria","AS",1982,-.711966,-2.207698
112,"Syria","AS",1983,-.5319797,-2.29391
112,"Syria","AS",1984,-1.037096,-1.523719
112,"Syria","AS",1985,-.6167117,-1.204138
112,"Syria","AS",1986,-.4106874,-1.116853
112,"Syria","AS",1987,-.7437074,-1.790482
112,"Syria","AS",1988,-.0901102,-1.873394
112,"Syria","AS",1989,-1.682057,-1.23894
112,"Syria","AS",1990,-.8826547,-1.554229
112,"Syria","AS",1991,-.6912428,-1.416534
112,"Syria","AS",1992,-.4014079,-2.820659
112,"Syria","AS",1993,-.2385243,-1.801397
112,"Syria","AS",1994,-.190003,-1.012591
112,"Syria","AS",1995,-.1268743,-1.479813
112,"Syria","AS",1996,-.0749588,-.6937694
112,"Syria","AS",1997,-.4128283,-1.874538
112,"Syria","AS",1998,-.2196728,-.9029902
112,"Syria","AS",1999,-.6115201,-.7507234
112,"Syria","AS",2000,-.5304273,-1.123147
112,"Syria","AS",2001,.1049041,-.8404338
112,"Syria","AS",2002,-.0177272,-1.447918
112,"Syria","AS",2003,-.0511511,-1.52397
112,"Syria","AS",2004,-.2589318,-1.557311
112,"Syria","AS",2005,-.222306,-1.608751
112,"Syria","AS",2006,-.0787907,-1.595216
112,"Syria","AS",2007,-.2639324,-1.287077
112,"Syria","AS",2008,-.8953194,-.9706018
113,"Tanzania/Tanganyika","AF",1961,-.3206094,5.061872
113,"Tanzania/Tanganyika","AF",1962,-.3481081,4.461573
113,"Tanzania/Tanganyika","AF",1963,-.2114001,4.368658
113,"Tanzania/Tanganyika","AF",1964,-.3996001,4.454307
113,"Tanzania/Tanganyika","AF",1965,-.4174319,4.548279
113,"Tanzania/Tanganyika","AF",1966,-.4559957,4.600095
113,"Tanzania/Tanganyika","AF",1967,-.6036912,4.698745
113,"Tanzania/Tanganyika","AF",1968,-.7796893,4.228014
113,"Tanzania/Tanganyika","AF",1969,-.7200712,4.732625
113,"Tanzania/Tanganyika","AF",1970,-.8040946,4.470353
113,"Tanzania/Tanganyika","AF",1971,-.6657217,4.380389
113,"Tanzania/Tanganyika","AF",1972,-.7242944,4.725008
113,"Tanzania/Tanganyika","AF",1973,-.3938295,4.578303
113,"Tanzania/Tanganyika","AF",1974,-.6442586,4.535943
113,"Tanzania/Tanganyika","AF",1975,-.3258778,4.528751
113,"Tanzania/Tanganyika","AF",1976,-.3625045,4.852171
113,"Tanzania/Tanganyika","AF",1977,-.3555206,4.613964
113,"Tanzania/Tanganyika","AF",1978,-.3999559,4.576529
113,"Tanzania/Tanganyika","AF",1979,-.2207631,4.501348
113,"Tanzania/Tanganyika","AF",1980,-.4178635,4.806668
113,"Tanzania/Tanganyika","AF",1981,-.4661373,4.639469
113,"Tanzania/Tanganyika","AF",1982,-.1213912,4.646918
113,"Tanzania/Tanganyika","AF",1983,-.2028605,4.945148
113,"Tanzania/Tanganyika","AF",1984,-.260437,4.612781
113,"Tanzania/Tanganyika","AF",1985,-.2370306,4.759429
